eventTime,eventName,eventSource,sourceIPAddress,userAgent,userIdentity.arn,userIdentity.userName,userIdentity.mfaAuthenticated,accountId,recipientAccountId,login_freq_1h,login_freq_24h,failed_auth_rate,geo_anomaly_score,api_burst_rate,data_exfil_volume_mb,unusual_ip_count,privilege_escalation_chain,lateral_movement_score,user_account_age_days,role_session_duration_min,label
2026-08-09T19:17:51.315385,AttachUserPolicy,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,0,12,0.005,1.65,7.853,146.071,2,1,0.722,180,60,4
2026-08-09T19:17:51.305186,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,1,12,0.013,0.355,0.0,14.424,2,0,0.071,180,60,0
2026-08-09T19:17:51.313554,AttachUserPolicy,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,2,12,0.146,1.533,0.0,128.811,5,1,0.778,180,60,4
2026-08-09T19:17:51.308828,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,14,12,0.13,1.25,30.423,37.816,1,1,0.66,180,60,2
2026-08-09T19:17:51.311506,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,6,12,0.127,2.745,84.417,364.189,4,0,0.521,180,60,3
2026-08-09T19:17:51.308465,AttachUserPolicy,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,7,12,0.002,0.551,28.042,44.419,4,1,0.0,180,60,2
2026-08-09T19:17:51.315427,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,987654321098,0,12,0.0,1.782,61.776,70.855,6,1,0.849,180,60,4
2026-08-09T19:17:51.308536,CreateAccessKey,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,0,12,0.138,0.76,39.225,118.736,4,1,0.595,180,60,2
2026-08-09T19:17:51.310053,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,0,12,0.232,2.501,40.541,0.0,0,1,0.015,180,60,2
2026-08-09T19:17:51.302838,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,1,12,0.028,0.0,4.119,0.0,0,0,0.091,180,60,0
2026-08-09T19:17:51.314010,AttachUserPolicy,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,987654321098,0,12,0.05,1.231,0.0,47.904,5,1,0.746,180,60,4
2026-08-09T19:17:51.312174,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,10,12,0.155,3.344,174.995,949.146,1,0,0.826,180,60,3
2026-08-09T19:17:51.313643,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,11,12,0.015,3.038,41.322,0.0,4,1,0.887,180,60,4
2026-08-09T19:17:51.311378,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,5,12,0.185,2.851,193.779,246.183,8,0,0.495,180,60,3
2026-08-09T19:17:51.311103,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,3,12,0.019,2.772,192.787,1107.631,4,0,1.0,180,60,3
2026-08-09T19:17:51.315743,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,987654321098,9,12,0.015,1.745,32.302,0.0,4,1,1.0,180,60,4
2026-08-09T19:17:51.315341,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,9,12,0.422,2.799,1.144,34.37,3,1,0.658,180,60,4
2026-08-09T19:17:51.304925,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,0,12,0.115,0.446,5.752,11.398,0,0,0.057,180,60,0
2026-08-09T19:17:51.304395,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,0,12,0.0,0.456,10.427,83.09,1,0,0.02,180,60,0
2026-08-09T19:17:51.315054,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,987654321098,6,12,0.127,1.975,23.411,82.749,2,1,1.0,180,60,4
2026-08-09T19:17:51.308228,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,5,12,0.011,1.964,50.968,0.0,4,1,0.378,180,60,2
2026-08-09T19:17:51.307739,CreateAccessKey,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,5,12,0.0,1.15,0.0,0.0,2,0,0.604,180,60,1
2026-08-09T19:17:51.305107,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,1,12,0.032,0.0,0.0,0.0,0,0,0.0,180,60,0
2026-08-09T19:17:51.315779,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,987654321098,6,12,0.255,1.102,47.339,152.535,4,1,1.0,180,60,4
2026-08-09T19:17:51.304664,AttachUserPolicy,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,0,12,0.005,1.109,10.784,58.734,6,0,0.0,180,60,0
2026-08-09T19:17:51.306787,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,987654321098,9,12,0.241,1.041,23.173,81.524,0,0,0.093,180,60,1
2026-08-09T19:17:51.307148,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,10,12,0.143,1.595,13.492,0.0,1,0,0.346,180,60,1
2026-08-09T19:17:51.313459,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,2,12,0.104,1.374,121.197,623.612,3,0,0.899,180,60,3
2026-08-09T19:17:51.314974,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,0,12,0.0,0.263,78.557,107.415,2,1,0.722,180,60,4
2026-08-09T19:17:51.312006,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,5,12,0.118,1.32,48.558,2251.425,2,0,0.0,180,60,3
2026-08-09T19:17:51.306018,ConsoleLogin,signin.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,6,12,0.0,1.086,11.123,0.0,5,0,0.047,180,60,1
2026-08-09T19:17:51.303346,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,3,12,0.02,0.286,11.347,0.0,0,0,0.208,180,60,0
2026-08-09T19:17:51.303769,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,2,12,0.012,0.035,1.936,30.203,3,0,0.005,180,60,0
2026-08-09T19:17:51.313108,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,987654321098,3,12,0.199,1.44,57.046,491.347,5,0,0.277,180,60,3
2026-08-09T19:17:51.315886,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,987654321098,7,12,0.345,0.681,39.216,84.007,6,1,0.845,180,60,4
2026-08-09T19:17:51.309217,CreateAccessKey,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,4,12,0.199,4.066,1.068,0.0,1,1,0.524,180,60,2
2026-08-09T19:17:51.310891,AttachUserPolicy,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,7,12,0.143,0.148,144.966,421.768,3,0,0.575,180,60,3
2026-08-09T19:17:51.305980,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,0,12,0.192,0.0,1.273,0.0,2,0,0.075,180,60,1
2026-08-09T19:17:51.313931,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,5,12,0.205,3.276,60.462,153.463,7,1,0.963,180,60,4
2026-08-09T19:17:51.303135,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,3,12,0.011,0.757,0.0,7.981,0,0,0.137,180,60,0
2026-08-09T19:17:51.313366,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,6,12,0.177,0.554,0.0,483.578,5,0,0.538,180,60,3
2026-08-09T19:17:51.306207,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,0,12,0.15,0.751,16.459,28.72,0,0,0.597,180,60,1
2026-08-09T19:17:51.305534,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,12,12,0.175,1.241,11.419,21.909,0,0,0.536,180,60,1
2026-08-09T19:17:51.309042,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,4,12,0.076,0.404,58.482,114.682,4,1,0.523,180,60,2
2026-08-09T19:17:51.306968,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,11,12,0.266,1.258,24.574,11.078,1,0,0.177,180,60,1
2026-08-09T19:17:51.311272,AttachUserPolicy,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,1,12,0.044,2.222,177.075,435.671,1,0,0.602,180,60,3
2026-08-09T19:17:51.315706,AttachUserPolicy,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,987654321098,10,12,0.0,3.895,0.0,0.0,5,1,0.899,180,60,4
2026-08-09T19:17:51.315921,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,7,12,0.215,4.032,0.0,166.539,2,1,1.0,180,60,4
2026-08-09T19:17:51.313807,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,987654321098,1,12,0.212,1.032,61.101,92.902,3,1,0.975,180,60,4
2026-08-09T19:17:51.312215,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,9,12,0.0,1.723,77.139,208.755,7,0,0.041,180,60,3
2026-08-09T19:17:51.312448,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,4,12,0.0,1.643,56.603,0.0,6,0,0.632,180,60,3
2026-08-09T19:17:51.309113,AttachUserPolicy,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,8,12,0.008,1.528,24.124,0.0,0,1,0.777,180,60,2
2026-08-09T19:17:51.304997,ConsoleLogin,signin.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,4,12,0.0,0.924,0.0,0.0,2,0,0.0,180,60,0
2026-08-09T19:17:51.310390,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,3,12,0.071,0.986,194.141,825.63,8,0,0.945,180,60,3
2026-08-09T19:17:51.315292,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,987654321098,0,12,0.0,3.677,76.87,0.0,4,1,0.071,180,60,4
2026-08-09T19:17:51.303512,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,4,12,0.082,0.0,12.232,10.238,0,0,0.0,180,60,0
2026-08-09T19:17:51.308751,CreateAccessKey,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,11,12,0.21,2.499,0.0,0.0,4,1,0.017,180,60,2
2026-08-09T19:17:51.312405,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,0,12,0.058,0.911,139.877,385.386,3,0,0.994,180,60,3
2026-08-09T19:17:51.308572,AttachUserPolicy,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,11,12,0.311,2.779,54.725,0.0,2,1,0.74,180,60,2
2026-08-09T19:17:51.315956,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,987654321098,0,12,0.0,0.758,40.444,0.0,5,1,0.297,180,60,4
2026-08-09T19:17:51.305751,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,987654321098,3,12,0.248,2.933,10.507,0.0,0,0,0.229,180,60,1
2026-08-09T19:17:51.315849,AttachUserPolicy,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,8,12,0.011,0.05,55.928,0.0,4,1,0.679,180,60,4
2026-08-09T19:17:51.305606,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,987654321098,0,12,0.081,2.445,0.0,0.0,4,0,0.284,180,60,1
2026-08-09T19:17:51.303963,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,0,12,0.121,0.417,0.0,19.243,2,0,0.101,180,60,0
2026-08-09T19:17:51.307112,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,8,12,0.0,0.433,31.091,0.0,1,0,0.363,180,60,1
2026-08-09T19:17:51.315468,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,987654321098,3,12,0.141,2.07,18.859,0.0,4,1,1.0,180,60,4
2026-08-09T19:17:51.314168,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,9,12,0.003,2.751,6.989,124.716,6,1,0.814,180,60,4
2026-08-09T19:17:51.312360,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,7,12,0.029,1.128,65.125,1020.241,4,0,0.442,180,60,3
2026-08-09T19:17:51.311963,AttachUserPolicy,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,0,12,0.337,0.24,6.74,0.0,5,0,0.765,180,60,3
2026-08-09T19:17:51.315547,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,987654321098,4,12,0.0,4.186,0.0,121.753,5,1,0.601,180,60,4
2026-08-09T19:17:51.314437,DescribeInstances,ec2.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,5,12,0.149,3.903,63.155,84.409,6,1,0.667,180,60,4
2026-08-09T19:17:51.308018,AttachUserPolicy,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,6,12,0.248,3.589,33.988,37.54,0,1,0.578,180,60,2
2026-08-09T19:17:51.311014,GetObject,s3.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,2,12,0.026,2.01,80.079,277.537,1,0,0.876,180,60,3
2026-08-09T19:17:51.306293,ConsoleLogin,signin.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,7,12,0.141,1.792,16.918,0.0,0,0,0.159,180,60,1
2026-08-09T19:17:51.305314,ConsoleLogin,signin.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,123456789012,1,12,0.1,1.064,3.033,15.84,0,0,0.312,180,60,0
2026-08-09T19:17:51.315243,AssumeRole,sts.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,true,123456789012,987654321098,1,12,0.218,1.99,8.322,144.191,4,1,1.0,180,60,4
2026-08-09T19:17:51.305441,ConsoleLogin,signin.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,987654321098,6,12,0.09,0.0,7.982,63.838,3,0,0.295,180,60,1
2026-08-09T19:17:51.308314,AttachUserPolicy,iam.amazonaws.com,203.0.113.42,aws-cli/2.13.0,arn:aws:iam::123456789012:user/alice,alice,false,123456789012,123456789012,0,12,0.094,0.446,47.761,164.566,4,1,0.309,180,60,2
